"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"269473","Lrig2","leucine-rich repeats and immunoglobulin-like domains 2",-0.103057771497991,4.43018451004545,-1.06719934713441,0.306616233488641,0.437228091516228,-6.47177205780828
"100217440","Snora61","small nucleolar RNA, H/ACA box 61",0.423533776991847,-0.109874012484765,1.06719409695687,0.30661851039448,0.437228091516228,-5.29019680069701
"14069","F8","coagulation factor VIII",-0.320543213240918,0.656399274602421,-1.06668682425458,0.306838564813019,0.437502406920331,-5.78148912462193
"675812","Zfp605","zinc finger protein 605",0.357621318273232,1.83632539826412,1.06628610887701,0.307012478094249,0.437710888931124,-5.36325122831694
"15441","Hp1bp3","heterochromatin protein 1, binding protein 3",-0.09529486066796,6.61048281961383,-1.06618036588877,0.307058383558396,0.437736847713954,-6.65045245271037
"76832","Hyls1","HYLS1, centriolar and ciliogenesis associated",-0.340510839954975,1.3232596907976,-1.06589600073314,0.307181858425849,0.437840496716062,-5.5741344465121
"18762","Prkcz","protein kinase C, zeta",-0.372514518608788,2.11831256518193,-1.06588531543888,0.30718649883496,0.437840496716062,-5.63168018500849
"235533","Gk5","glycerol kinase 5",-0.227250472299521,4.01946959290646,-1.0656604050838,0.307284185032451,0.437940234489391,-6.26843668475588
"76223","Agbl3","ATP/GTP binding protein-like 3",-0.268340349346548,0.842865109486336,-1.06498547681944,0.307577468414674,0.438291465864531,-5.74938873366906
"232784","Zfp212","Zinc finger protein 212",-0.169355546966332,3.86895864704315,-1.06496563150189,0.307586095159676,0.438291465864531,-6.21251974016394
"64291","Osbpl1a","oxysterol binding protein-like 1A",-0.128794576955944,5.53235616042689,-1.06458369511497,0.307752157790577,0.438488559477305,-6.56172615669863
"73826","Poldip3","polymerase (DNA-directed), delta interacting protein 3",-0.112816586047527,6.54006601847524,-1.06437094986224,0.307844686574561,0.438580855190152,-6.63962943385008
"78245","Acbd7","acyl-Coenzyme A binding domain containing 7",1.0625408560246,-1.07576277782282,1.06421615252982,0.307912025246821,0.438637249594444,-4.89565353464645
"234779","Plcg2","phospholipase C, gamma 2",0.389766428832741,3.404441957344,1.06389293571343,0.308052663798394,0.43878619671311,-5.68818855197559
"668205","Cdc5lrt7","cell division cycle 5 like, retrotransposed 7",0.369130192297551,0.857667694110015,1.06384825114595,0.308072110777567,0.43878619671311,-5.54179318947233
"66801","Prkrip1","Prkr interacting protein 1 (IL11 inducible)",0.182701310661123,3.3629919006564,1.06362008501817,0.308171424250059,0.438888094876807,-6.11770619120888
"71956","Rnf135","ring finger protein 135",-0.448986881564819,1.01924853761493,-1.06335437049307,0.308287111428973,0.439013291496079,-5.42013936581893
"71803","Slc25a18","solute carrier family 25 (mitochondrial carrier), member 18",-0.80748564616626,-1.74002667471725,-1.06324708596826,0.308333830295696,0.439040260743597,-4.92519658287383
"140859","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8",-0.147075102289322,3.09034638363507,-1.06291771908875,0.308477291662235,0.439204965534231,-6.26932186191817
"11936","Fxyd2","FXYD domain-containing ion transport regulator 2",1.31590644660246,1.86450070869507,1.06272970880381,0.308559205051887,0.439282017533558,-5.01136089479285
"69398","Cdhr4","cadherin-related family member 4",0.427096846971445,0.258702885978511,1.06198861228347,0.308882248074273,0.439702310265341,-5.28586925747184
"106369","Ypel1","yippee like 1",0.412336307984374,0.456143709699116,1.06174590865377,0.308988097028295,0.439813373451785,-5.24948194834145
"20402","Zfp106","zinc finger protein 106",-0.0937953393773476,7.40303318922468,-1.06118828740772,0.309231391562795,0.440120038928171,-6.65554809680307
"16574","Kif5c","kinesin family member 5C",0.25697576988629,3.14749454909783,1.06076303265758,0.309417029424194,0.440344595499322,-6.44259100805912
"15114","Hap1","huntingtin-associated protein 1",0.290276362402461,3.6632999392323,1.06069711079517,0.309445813940134,0.440345907033125,-5.98076252616638
"16170","Il16","interleukin 16",-0.280505508958273,-0.097378610741941,-1.06033703842282,0.309603073281113,0.44053002342079,-5.61240178685655
"100503222",NA,NA,0.262508022868776,1.48015101218964,1.05985663958565,0.309812977081317,0.440789007003343,-5.75859637744512
"194227","Pramel25","PRAME like 25",-1.01599494894622,-4.31857765422191,-1.05959554469528,0.309927103397658,0.440911688009415,-4.756371682383
"83672","Sytl3","synaptotagmin-like 3",0.638105314082303,0.314904702531731,1.05951008014099,0.309964467320253,0.44092338762445,-5.1134507127182
"68588","Cthrc1","collagen triple helix repeat containing 1",0.603221429040398,0.324133508002794,1.05944910629938,0.309991126290513,0.44092338762445,-5.13980325111116
"77987","Ascc3","activating signal cointegrator 1 complex subunit 3",0.0948179371227438,5.81627808027499,1.05914943573678,0.310122172992401,0.441070088370402,-6.61683962116266
"19878","Rock2","Rho-associated coiled-coil containing protein kinase 2",0.142450696285511,7.25214490176386,1.05816124948405,0.310554601447402,0.441645363202983,-6.64901240331906
"217682","Plekhd1","pleckstrin homology domain containing, family D (with coiled-coil domains) member 1",1.24004509825722,-0.730520837415901,1.05796128264152,0.310642161100261,0.441730134427617,-4.85497271363114
"66643","Lix1","limb and CNS expressed 1",-0.856649708094554,-1.34297902523235,-1.05777035148002,0.310725781425436,0.441800758106776,-4.98369518198459
"14772","Grk4","G protein-coupled receptor kinase 4",-0.346582712973467,0.741034858162032,-1.05772022763943,0.310747736466396,0.441800758106776,-5.80057186219672
"67285","Cwc27","CWC27 spliceosome-associated protein",0.137159602507062,3.70271168145367,1.05758160223024,0.310808462611952,0.441847345787468,-6.30026941966716
"14297","Fxn","frataxin",0.233122184677581,1.95503535776553,1.05740359307331,0.310886454113975,0.441918467423751,-5.76819899604159
"665825",NA,NA,-0.146484856645418,5.90467492681835,-1.05707082028815,0.311032291535762,0.442086009122329,-6.65594229372366
"66264","Ccdc28b","coiled coil domain containing 28B",-0.154890641653733,2.84061104583453,-1.05662690791817,0.311226914966459,0.442322856486503,-6.28059718333925
"11764","Ap1b1","adaptor protein complex AP-1, beta 1 subunit",-0.125841297028166,5.91236223586383,-1.05635236118361,0.311347329127336,0.44245420281705,-6.5645644271902
"100040525","Tmem181c-ps","transmembrane protein 181C, pseudogene",-0.330169447788855,1.28938265901199,-1.05553773550761,0.31170482168865,0.442922406218973,-5.64119546614097
"69964","2810403D21Rik","RIKEN cDNA 2810403D21 gene",-0.481123646798821,-0.0117044072897739,-1.0553498232015,0.311787328912535,0.44299981534961,-5.28230039985971
"50766","Crim1","cysteine rich transmembrane BMP regulator 1",-0.156530013915513,5.91023207930619,-1.05513309026746,0.311882510643446,0.443095217386643,-6.65694368223889
"102093","Phkb","phosphorylase kinase beta",-0.115373510084644,5.86396266819444,-1.0549517143492,0.311962181364608,0.443168213753093,-6.6547645881731
"68379","Ciz1","CDKN1A interacting zinc finger protein 1",0.0949858041189628,5.81182704374603,1.05486933980014,0.311998369989517,0.443168213753093,-6.63948955351546
"68553","Col6a4","collagen, type VI, alpha 4",0.389416889498202,-0.332450827748,1.05481054858603,0.312024199936874,0.443168213753093,-6.19443077989681
"214597","Sidt2","SID1 transmembrane family, member 2",-0.132613096882359,8.3570816281056,-1.05472159470065,0.312063284887512,0.443168213753093,-6.65259684948572
"268780","Egflam","EGF-like, fibronectin type III and laminin G domains",0.331266779239636,1.91605317394277,1.05465228260137,0.31209374206393,0.443168213753093,-5.69023107507484
"19713","Ret","ret proto-oncogene",-0.195136440012154,2.08196681223316,-1.05463317232227,0.312102139905842,0.443168213753093,-6.02695195244289
"207304","Hectd1","HECT domain E3 ubiquitin protein ligase 1",0.0862931276576466,7.82733670381095,1.05450564032813,0.312158187001629,0.443207976585548,-6.65678564880021
"72776","Sass6","SAS-6 centriolar assembly protein",-0.319346652775489,1.28121668299257,-1.05436100778466,0.312221758402478,0.443258414462159,-5.54430998381315
"70396","Asnsd1","asparagine synthetase domain containing 1",0.192200673720866,3.83901320255534,1.05413782665803,0.312319873699996,0.44335788053128,-6.03873457038762
"67958","U2surp","U2 snRNP-associated SURP domain containing",0.102419263730959,5.80960081576693,1.05400579198525,0.312377929803294,0.443379429838064,-6.62714455042934
"11352","Abl2","ABL proto-oncogene 2, non-receptor tyrosine kinase",-0.173022996615054,6.75898651162151,-1.05396974399384,0.31239378162245,0.443379429838064,-6.65773570793052
"71132","Cabyr","calcium binding tyrosine phosphorylation regulated",-0.19933208588066,0.939470905409244,-1.05386812460952,0.312438471158028,0.443379429838064,-5.88678146383376
"74868","Tmem65","transmembrane protein 65",-0.121962283090728,5.76372465936126,-1.0538180354175,0.312460500815104,0.443379429838064,-6.65249599758182
"22700","Zfp40","zinc finger protein 40",-0.327584713723006,1.55140100817159,-1.05378432324268,0.312475328368537,0.443379429838064,-5.67637678767248
"19735","Rgs2","regulator of G-protein signaling 2",-0.0981334704552532,5.94391158175348,-1.05355744020912,0.312575131433866,0.443481226068841,-6.65455203680337
"107448","Unc5a","unc-5 netrin receptor A",-1.01599494894622,-3.25156537283077,-1.053463474181,0.31261647286684,0.443500066174824,-4.76047862268068
"11937","Atp2a1","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",-0.532477691155484,-0.969446822036875,-1.05326910319041,0.312702001496967,0.443581584387224,-5.09588950826911
"231238","Sel1l3","sel-1 suppressor of lin-12-like 3 (C. elegans)",0.640690359500553,0.298384565712642,1.05295071061126,0.312842140593142,0.443740548369593,-5.08271801379658
"12416","Cbx2","chromobox 2",0.403285475932427,1.11870584246296,1.05234430735881,0.313109175234348,0.444079458440603,-5.47939891078877
"108660","Rnf187","ring finger protein 187",0.129366378144646,6.3786010406852,1.05203427556854,0.313245765592262,0.444233316530878,-6.66263666242375
"73430","Zfp974","zinc finger protein 974",-0.32053357064158,1.39466642629902,-1.05162862133044,0.3134245509754,0.444446981033219,-5.65476638313731
"245607","Gprasp2","G protein-coupled receptor associated sorting protein 2",0.248072116727062,1.44583365940462,1.05129185769983,0.313573031454478,0.444613739046599,-6.14834050971989
"71354","Wdr31","WD repeat domain 31",0.605273469673118,-0.109031915415874,1.05123429817956,0.313598414904609,0.444613739046599,-5.21265210524993
"209497","Tmem164","transmembrane protein 164",-0.142790882336714,4.79180678739659,-1.05116188404338,0.313630351327779,0.444619130999661,-6.46174030893449
"16410","Itgav","integrin alpha V",-0.0966742466391732,7.58698213495981,-1.05105989142514,0.313675336683069,0.444643019189095,-6.64609762130399
"67933","Hcfc2","host cell factor C2",0.155356857446358,3.97600520373544,1.05096001710603,0.313719392367735,0.444665585379344,-6.36001983276328
"227867","Epc2","enhancer of polycomb homolog 2",0.111077224053066,5.87387690261344,1.05076025330002,0.31380752419376,0.44475061540294,-6.64975021394535
"72047","Ddx42","DEAD box helicase 42",0.0852339207851625,6.14354685405815,1.0506769199281,0.313844294649125,0.444762843672416,-6.62857047385492
"57743","Sec61a2","SEC61 translocon subunit alpha 2",-0.123393520931015,4.08989801740787,-1.0506015773939,0.313877541934837,0.444770077354807,-6.43382928009494
"224273","Crybg3","beta-gamma crystallin domain containing 3",-0.144356117920798,4.60456306678246,-1.05021305104505,0.314049032976941,0.44497318604694,-6.47498344640328
"20499","Slc12a7","solute carrier family 12, member 7",0.119075132619632,4.69584682549083,1.04993014706768,0.314173947217007,0.445110269997094,-6.42922184509258
"18749","Prkacb","protein kinase, cAMP dependent, catalytic, beta",-0.0842141318858944,5.90801591010364,-1.04978259983454,0.314239110258958,0.445162683626082,-6.66697015726203
"100504421","2900076A07Rik","RIKEN cDNA 2900076A07 gene",0.48729863910099,0.10913642386201,1.04921499126264,0.314489883379292,0.445452437965469,-5.26787128302185
"67881","Mdp1","magnesium-dependent phosphatase 1",-0.142476245540769,4.11074263888848,-1.04913455715693,0.31452543167726,0.445452437965469,-6.43856874016774
"114868","Psg25","pregnancy-specific beta-1-glycoprotein 25",0.331812632795167,0.163076637815374,1.04912828183102,0.314528205217456,0.445452437965469,-5.73630666472354
"94212","Pag1","phosphoprotein associated with glycosphingolipid microdomains 1",0.22189575557995,3.84046315049518,1.04891548864766,0.314622265313163,0.44554572410477,-6.24579086197196
"72022","Slc35f2","solute carrier family 35, member F2",1.06688372708439,-2.8212103142739,1.04873890371411,0.314700336246146,0.445616352838823,-4.87187077795102
"320865","Cdh18","cadherin 18",1.21932665270227,-4.02231567699758,1.0483554099921,0.314869934182544,0.445816559740273,-4.78299368253857
"74366","4932422M17Rik","RIKEN cDNA 4932422M17 gene",-0.348362821027939,0.683722557175411,-1.04822605632531,0.314927155378485,0.445826310762529,-5.39094078899734
"109246","Tspan9","tetraspanin 9",-0.140616939226248,5.35159276324765,-1.04821230131395,0.31493324053106,0.445826310762529,-6.64024085628944
"23828","Bves","blood vessel epicardial substance",0.142704179982061,-1.16599919148444,1.04797209525341,0.315039520606005,0.445936818957214,-6.30899979637686
"18784","Pla2g5","phospholipase A2, group V",0.954129611996386,-3.3151146426729,1.0478143506439,0.315109329749262,0.445995687565586,-4.80148980232365
"20866","Stim1","stromal interaction molecule 1",-0.107955719009417,5.88224367654885,-1.04756912807713,0.315217874599331,0.446109366004104,-6.6697297835457
"30963","Hacd1","3-hydroxyacyl-CoA dehydratase 1",-0.126098768588845,3.5602749000113,-1.0474767958648,0.315258751527749,0.446127266219962,-6.59399275514462
"19763","Ring1","ring finger protein 1",-0.174387047739327,3.10846902642166,-1.04661896190715,0.315638715792906,0.44662496771341,-6.12485820742361
"631037","Cyp4b1-ps2","cytochrome P450, family 4, subfamily b, polypeptide 1, pseudogene 2",-0.556580250993935,-1.64894368905877,-1.04620715811941,0.315821238269778,0.446823301503654,-5.23824293014597
"100041677","Zfp984","zinc finger protein 984",-0.242914792299933,2.58746235231681,-1.0461751513257,0.315835427809246,0.446823301503654,-6.03536532420162
"12169","Bmx","BMX non-receptor tyrosine kinase",-0.536320847179663,-1.59520844712428,-1.04601841035366,0.315904922437668,0.446841986463718,-5.15017668940009
"270157",NA,NA,-0.18406737413135,-0.489907745742561,-1.04601782234405,0.315905183166232,0.446841986463718,-6.32809097978909
"22658","Pcgf2","polycomb group ring finger 2",0.163165310738527,4.65454817904494,1.04586039629327,0.31597499297049,0.446900732853555,-6.51688287451243
"633395","Gm10548","ribosomal protein L29 pseudogene",-0.785354073703935,-1.82550794214386,-1.04527896738853,0.31623292366948,0.447225514601563,-4.94242211323341
"17256","Mea1","male enhanced antigen 1",0.12964479606594,4.55016984187218,1.04467625092756,0.316500462218103,0.447563824704268,-6.44532021628923
"28105","Trim36","tripartite motif-containing 36",-0.309315031723229,1.40860417470462,-1.0444108479387,0.31661832446308,0.447669104146506,-5.5492190257271
"94091","Trim11","tripartite motif-containing 11",-0.205967444620376,3.89803037302134,-1.04433717922842,0.316651045596629,0.447669104146506,-6.28987645291321
"100502705",NA,NA,-0.369725657266696,0.16981488553167,-1.04431726585967,0.316659890866477,0.447669104146506,-5.61356998003904
"100862214",NA,NA,0.405489293464633,-0.794508847279436,1.04407797750952,0.316766194052526,0.447779331914679,-5.60076730377904
"217325","Llgl2","LLGL2 scribble cell polarity complex component",0.150768931238183,4.7767470629718,1.04375586379504,0.316909333835535,0.447941607363992,-6.33863778532355
"15024","H2-T10","histocompatibility 2, T region locus 10",0.147129612874337,4.65742576398611,1.043586065437,0.316984807487782,0.448008218345278,-6.48105301662134
"17153","Mal","myelin and lymphocyte protein, T cell differentiation protein",0.512736813710335,0.698658517087662,1.04347108067603,0.317035924595031,0.448040396342651,-5.14775776714981
"70997","Spef1","sperm flagellar 1",0.188262394453422,2.90681752868751,1.04327545000576,0.317122907284823,0.448117099622285,-6.01285232073729
"231279","Guf1","GUF1 homolog, GTPase",0.145203324903684,4.08602492476308,1.04322147396521,0.31714690959727,0.448117099622285,-6.35178245619879
"27205","Podxl","podocalyxin-like",0.224116543002755,5.12752986181575,1.04313487398764,0.31718542207618,0.448131450964772,-6.07080383835005
"320770","A630072M18Rik","RIKEN cDNA A630072M18 gene",0.3308089016688,1.03386082097151,1.04305359171296,0.317221572826648,0.448142463301362,-5.6371015125459
"57373","Akip1","A kinase interacting protein 1",0.249510087902564,2.49998932706193,1.04263953503465,0.317405774131789,0.448326042769741,-5.7616098190386
"667558","Gm8702","proteasome maturation protein pseudogene",0.183230579662509,2.91851722573172,1.04263395528846,0.31740825693183,0.448326042769741,-6.01395122643051
"72938","Ift25","intraflagellar transport 25",-0.14598904699133,2.51905893638829,-1.04243430843772,0.317497102531078,0.448411457408503,-6.11297184952278
"18679","Phka1","phosphorylase kinase alpha 1",-0.102013678590701,4.52280103209982,-1.04110902797091,0.31808733637782,0.449204920392732,-6.53272953172374
"239647","Pced1b","PC-esterase domain containing 1B",-0.347282493502459,1.98246514658649,-1.04096552264391,0.318151297246979,0.449227012517328,-5.56273129315487
"67200","Ccdc77","coiled-coil domain containing 77",0.232901899136831,2.35498503442121,1.04094638012089,0.318159829859937,0.449227012517328,-5.81164991534463
"20648","Snta1","syntrophin, acidic 1",-0.188875284128274,4.68043757517046,-1.04077547242438,0.318236017965583,0.449294445946764,-6.40692806692674
"107817","Jmjd6","jumonji domain containing 6",0.116926419327598,5.69111871433914,1.04047209156381,0.318371293808008,0.449445281584793,-6.65673438826975
"192292","Nrbp1","nuclear receptor binding protein 1",0.0947233472498183,6.50606029873041,1.04027218713944,0.318460453277849,0.449490488201612,-6.67604397342986
"64602","Ireb2","iron responsive element binding protein 2",-0.0969133797716371,6.08762960257454,-1.04024032917006,0.318474663968702,0.449490488201612,-6.62635168374634
"12725","Clcn3","chloride channel, voltage-sensitive 3",0.196189108821714,5.0339054261135,1.04016514664892,0.318508202034698,0.449490488201612,-6.08652954036616
"21687","Tek","TEK receptor tyrosine kinase",-0.367110966305672,1.85275388292984,-1.04008930499591,0.318542036772915,0.449490488201612,-5.95324420182359
"66278","Smim20","small integral membrane protein 20",-0.201410247119281,2.81324304768193,-1.04002671973832,0.318569959520186,0.449490488201612,-5.95878949065632
"76338","Rab2b","RAB2B, member RAS oncogene family",-0.12426672601705,4.09098549088372,-1.04001774010474,0.318573965979895,0.449490488201612,-6.50201206653544
"433956","Dnaaf5","dynein, axonemal assembly factor 5",-0.148585057866748,4.11839656750132,-1.03938318013263,0.318857182941922,0.449849930299423,-6.38903283312267
"63857","Bco1","beta-carotene oxygenase 1",-0.437688546246634,-1.28961912596015,-1.03925001130215,0.318916642463758,0.449893655047508,-5.2821274861312
"16438","Itpr1","inositol 1,4,5-trisphosphate receptor 1",0.209329268639285,6.82798697661468,1.03890825904771,0.319069271351127,0.450068793683793,-6.6728893902325
"51812","Mcrs1","microspherule protein 1",-0.209888820996119,2.56750499095914,-1.03881484221191,0.319111001322952,0.45008748459687,-5.89685013358121
"66294","Fam3a","FAM3 metabolism regulating signaling molecule A",-0.128890805637599,4.16791117564028,-1.03846169637958,0.319268790478027,0.450269852285806,-6.398995787239
"22152","Tubb3","tubulin, beta 3 class III",-0.344611095912341,-1.06278397638706,-1.0380726881262,0.319442669922351,0.450474877795381,-5.38066844929397
"100503619","E330011O21Rik","RIKEN cDNA E330011O21 gene",0.629727904319343,-1.55586118673175,1.03798903043972,0.319480072471752,0.450478613103206,-5.14973141313513
"102657","Cd276","CD276 antigen",-0.16673908885427,4.12368129959733,-1.03793925774886,0.319502326896598,0.450478613103206,-6.20081964180166
"11479","Acvr1b","activin A receptor, type 1B",0.109636446301182,5.46110462591991,1.03662381903937,0.320090901748966,0.451260986386316,-6.64471198266462
"66248","Alg5","ALG5 dolichyl-phosphate beta-glucosyltransferase",0.11318152513141,4.62297411080578,1.03657148819338,0.320114332977537,0.451260986386316,-6.40406010381393
"27359","Sytl4","synaptotagmin-like 4",-0.483817951898072,0.784501495464167,-1.03551314004009,0.320588481508472,0.451889079714581,-5.19800887263797
"229927","Clca3b","chloride channel accessory 3B",0.33562660468156,-1.29659764397563,1.03542915361256,0.320626130250332,0.451901842725073,-5.61589943983142
"81500","Sil1","SIL1 nucleotide exchange factor",0.123797356544435,4.79433276569083,1.03527500600229,0.320695238740537,0.451958939990676,-6.36662365853338
"96875","Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)",-0.537009542012638,-1.54857328268811,-1.03510902216833,0.320769665991428,0.452023522187118,-5.18522039155222
"232798","Leng8","leukocyte receptor cluster (LRC) member 8",0.0953969643632222,7.63346924193611,1.03493412818131,0.320848102322299,0.45209374189565,-6.67363903723055
"100532730","C230037L18Rik","RIKEN cDNA C230037L18 gene",0.77312605651377,-1.6628552663757,1.03452868429303,0.321029989826771,0.452309704842853,-5.05068900728653
"54633","Pqbp1","polyglutamine binding protein 1",0.116698100142433,5.15992695361667,1.03423368284937,0.321162379090413,0.452455895805392,-6.60781190155955
"105404","BB123696","expressed sequence BB123696",-0.602270245082497,-0.890309679329141,-1.03415490525108,0.321197739302938,0.452465377657869,-5.44211373968326
"229512","Smg5","SMG5 nonsense mediated mRNA decay factor",-0.0993932200515122,6.67814641977355,-1.03398628842286,0.321273434497426,0.452497566964137,-6.67910735555564
"76824","Mtfr1l","mitochondrial fission regulator 1-like",0.108469483778083,5.15332379014595,1.03397644535176,0.321277853638609,0.452497566964137,-6.58467287413484
"207781","C2cd2","C2 calcium-dependent domain containing 2",-0.121314136591369,4.66712764911513,-1.03384885566134,0.321335140302696,0.452537921702353,-6.48967075427633
"225913","Tkfc","triokinase, FMN cyclase",0.163690828839085,2.77209962719259,1.03328915778559,0.321586528617737,0.452851599240374,-6.0691937167654
"15183","Hdac3","histone deacetylase 3",-0.0953364371886236,6.36423239651719,-1.03310835736474,0.321667766047913,0.45292563922142,-6.66438564652244
"74105","Gga2","golgi associated, gamma adaptin ear containing, ARF binding protein 2",-0.140438308439161,4.0870491627108,-1.03297158385039,0.321729231294342,0.452971828184925,-6.4039402516999
"100504674",NA,NA,-0.41770043446821,-0.619463294244138,-1.03285491531898,0.321781668303515,0.453005298937177,-5.40375623100267
"17347","Mknk2","MAP kinase-interacting serine/threonine kinase 2",0.116948190842724,8.23131530205663,1.03250626558938,0.321938407402319,0.453185587475394,-6.66934397291779
"103737","Pex12","peroxisomal biogenesis factor 12",-0.190698079652348,2.46760333452302,-1.0322325612235,0.32206149337949,0.453318475362439,-5.9076636055762
"319486","A430057M04Rik","RIKEN cDNA A430057M04 gene",-0.849494591827067,-2.22162976831573,-1.03170478364182,0.322298934833275,0.453580837810101,-4.99647166027292
"68121","Cep70","centrosomal protein 70",-0.214126413427896,3.17650912377177,-1.03163676404345,0.322329545480034,0.453580837810101,-6.14760098435545
"72895","Setd5","SET domain containing 5",-0.0799540877766276,6.71637054867221,-1.03162688670216,0.322333990726731,0.453580837810101,-6.68580594371225
"215008","Vezt","vezatin, adherens junctions transmembrane protein",-0.195430757118431,3.65758114984434,-1.03112760863401,0.322558746983777,0.453828386508243,-6.28269323458715
"227622","Paxx","non-homologous end joining factor",-0.196675884931524,3.40277188075721,-1.03107111522303,0.322584185451913,0.453828386508243,-6.09606501386425
"74167","Nudt9","nudix hydrolase 9",0.13648383067594,4.35080215230695,1.03104475087454,0.322596057582485,0.453828386508243,-6.4264399743572
"270066","Slc35e1","solute carrier family 35, member E1",0.112086276314654,7.1089546532289,1.03094154470534,0.322642535445276,0.453853371622353,-6.686493487618
"100042024","Gm3629","predicted gene 3629",0.331087143570384,-0.574439485306666,1.03059517024727,0.322798557686984,0.454032431976246,-5.54697829851106
"100125263","Trbc2","T cell receptor beta, constant 2",-0.320069847820283,-0.330338394808998,-1.03010238947312,0.323020623302209,0.454304345525328,-5.96148817423192
"116701","Fgfrl1","fibroblast growth factor receptor-like 1",-0.108587632256514,5.2278525671357,-1.02951048256402,0.323287507261693,0.45463923872253,-6.6772599607306
"13982","Esr1","estrogen receptor 1 (alpha)",-0.315886191568786,3.4168306279395,-1.0293564707586,0.323356975948107,0.454696471917776,-5.93141215956001
"12616","Cenpb","centromere protein B",-0.101568909083314,6.52321486154638,-1.02917367313833,0.323439443016668,0.454706260013049,-6.6768515585803
"110751","Adam33","a disintegrin and metallopeptidase domain 33",-0.579380435507695,-1.51568925569505,-1.02916421230356,0.323443711585138,0.454706260013049,-5.08971454647349
"54204","Septin1","septin 1",0.321403468634835,0.29908704051373,1.02914971739481,0.323450251522823,0.454706260013049,-5.40913012085057
"77772","Dcst1","DC-STAMP domain containing 1",0.60736766163902,-1.48084001958845,1.02834973997089,0.323811342827164,0.45517339340394,-5.18453293851616
"246728","Oas2","2'-5' oligoadenylate synthetase 2",-1.07811015354789,-0.300358219787207,-1.027758790535,0.324078273745488,0.455508096609187,-4.95100319748845
"228778","6820408C15Rik","RIKEN cDNA 6820408C15 gene",0.795704017876739,-1.90410795745399,1.02760498141704,0.324147775562198,0.45556526856247,-4.95618479343894
"56643","Slc15a1","solute carrier family 15 (oligopeptide transporter), member 1",0.810691400022253,-1.94774220456077,1.02753661340337,0.324178672568764,0.455568179021585,-5.12715251745541
"24136","Zeb2","zinc finger E-box binding homeobox 2",-0.326289682327783,0.617925376808478,-1.02737396719886,0.324252184647337,0.455630970584735,-5.81398215619394
"56280","Mrpl37","mitochondrial ribosomal protein L37",0.133630567319334,5.01927781750674,1.02716089084686,0.324348508421325,0.455725802550731,-6.49617939053456
"218629","Dhx29","DExH-box helicase 29",-0.116827580979391,4.53428537673415,-1.02703066837365,0.324407387421927,0.455768010562373,-6.51431206837633
"14465","Gata6","GATA binding protein 6",0.891013872689871,-2.32912180476749,1.02696102893325,0.324438877530014,0.455771735154163,-4.98553645199451
"11459","Acta1","actin alpha 1, skeletal muscle",-0.332011153791962,0.236217388101566,-1.02603471251017,0.32485795989714,0.456301659178339,-6.18067397431474
"258394","Or10ak7","olfactory receptor family 10 subfamily AK member 7",-1.01599494894622,-4.2491878457035,-1.02599961503453,0.324873846436008,0.456301659178339,-4.7786452594886
"72881","Zdhhc4","zinc finger, DHHC domain containing 4",-0.131387442309882,3.95239639942586,-1.02579326119839,0.32496726206292,0.456392305131288,-6.37095908369524
"100526505","Mir3101","microRNA 3101",0.399601576833143,-0.613290480815904,1.02532672782996,0.325178532622103,0.456648438738202,-5.33868385514061
"381199","Tmem151a","transmembrane protein 151A",0.558298633380006,-0.687962048697073,1.02473038340319,0.32544873499367,0.456987277462457,-5.24277886235562
"12043","Bcl2","B cell leukemia/lymphoma 2",0.160794423943711,3.50843855115751,1.02452256383968,0.325542936250049,0.457078941408652,-6.42316738891049
"20215","Sag","S-antigen, retina and pineal gland (arrestin)",0.725689710214605,-2.11819111971885,1.02432290891226,0.325633455429994,0.457165419704684,-5.05121763920848
"216767","Mrpl22","mitochondrial ribosomal protein L22",0.300675330247777,1.59716807440325,1.02383574886007,0.325854400561259,0.457434974815255,-5.70417186456041
"666931","Gm10573","predicted gene 10573",0.969592939267086,-3.30999389413594,1.02325793028442,0.326116605077268,0.45776239689503,-4.79226252750603
"319583","Lig4","ligase IV, DNA, ATP-dependent",-0.194338489619423,2.22674810238163,-1.02270065807802,0.326369632369578,0.458051866820606,-5.94366347669196
"211770","Trib1","tribbles pseudokinase 1",-0.191657354351566,9.11457343168752,-1.0226760822333,0.326380794246193,0.458051866820606,-6.64711204322468
"74237","Tubgcp2","tubulin, gamma complex component 2",0.132876511953388,4.82388356301121,1.02247268879067,0.326473182372236,0.458140843030617,-6.5052584122209
"259097","Or51e1","olfactory receptor family 51 subfamily E member 1",-0.55333666167454,-1.73937779280387,-1.02194241614799,0.32671414004272,0.458438273038724,-5.23457479849448
"63959","Slc29a1","solute carrier family 29 (nucleoside transporters), member 1",0.148319000220845,7.17041181604158,1.02151355195411,0.326909112585144,0.458671130619285,-6.69581303425208
"57170","Dolpp1","dolichyl pyrophosphate phosphatase 1",-0.188338521871942,3.19839696284315,-1.02120580697558,0.327049073734798,0.458826769756302,-6.12596429656001
